Time, F.x, F.y, F.z, Key
20.5925, 0.0756113, -0.00852536, 0.180965, X
20.5927, 0.0756113, -0.00852536, 0.180965, X
20.5933, 0.0756113, -0.00852536, 0.180965, X
20.6029, 0.0770639, -0.00872822, 0.185106, X
20.6032, 0.0770639, -0.00872822, 0.185106, X
20.6055, 0.0770639, -0.00872822, 0.185106, X
20.6056, 0.0770639, -0.00872822, 0.185106, X
20.6063, 0.0770639, -0.00872822, 0.185106, X
20.6167, 0.0781624, -0.0088925, 0.188423, X
20.6171, 0.0781624, -0.0088925, 0.188423, X
20.6186, 0.0781624, -0.0088925, 0.188423, X
20.6187, 0.0781624, -0.0088925, 0.188423, X
20.6191, 0.0781624, -0.0088925, 0.188423, X
20.6293, 0.0787506, -0.00904052, 0.191221, X
20.6295, 0.0787506, -0.00904052, 0.191221, X
20.6316, 0.0787506, -0.00904052, 0.191221, X
20.6318, 0.0787506, -0.00904052, 0.191221, X
20.6324, 0.0787506, -0.00904052, 0.191221, X
20.6426, 0.0791132, -0.00916462, 0.193504, X
20.643, 0.0791132, -0.00916462, 0.193504, X
20.6445, 0.0791132, -0.00916462, 0.193504, X
20.6447, 0.0791132, -0.00916462, 0.193504, X
20.6452, 0.0791132, -0.00916462, 0.193504, X
20.6552, 0.0795321, -0.009255, 0.195241, X
20.6555, 0.0795321, -0.009255, 0.195241, X
20.6576, 0.0792823, -0.00926791, 0.195342, X
20.6578, 0.0792823, -0.00926791, 0.195342, X
20.6584, 0.0792823, -0.00926791, 0.195342, X
20.669, 0.079536, -0.00933995, 0.196688, X
20.6693, 0.079536, -0.00933995, 0.196688, X
20.6715, 0.079536, -0.00933995, 0.196688, X
20.6717, 0.079536, -0.00933995, 0.196688, X
20.6722, 0.079536, -0.00933995, 0.196688, X
20.6825, 0.0796465, -0.00939564, 0.197688, X
20.6828, 0.0796465, -0.00939564, 0.197688, X
20.6846, 0.0793936, -0.00940864, 0.197789, X
20.6847, 0.0793936, -0.00940864, 0.197789, X
20.6853, 0.0793936, -0.00940864, 0.197789, X
20.6956, 0.0793666, -0.00948165, 0.198465, X
20.696, 0.0793666, -0.00948165, 0.198465, X
20.6975, 0.0793666, -0.00948165, 0.198465, X
20.6979, 0.0793666, -0.00948165, 0.198465, X
20.6981, 0.0793666, -0.00948165, 0.198465, X
20.6986, 0.0793666, -0.00948165, 0.198465, X
20.7086, 0.079338, -0.00952159, 0.199131, X
20.7089, 0.079338, -0.00952159, 0.199131, X
20.7106, 0.079338, -0.00952159, 0.199131, X
20.7107, 0.079338, -0.00952159, 0.199131, X
20.7113, 0.079338, -0.00952159, 0.199131, X
20.7209, 0.079177, -0.00954584, 0.199468, X
20.7213, 0.079177, -0.00954584, 0.199468, X
20.7237, 0.079177, -0.00954584, 0.199468, X
20.7238, 0.079177, -0.00954584, 0.199468, X
20.7244, 0.079177, -0.00954584, 0.199468, X
20.7336, 0.079178, -0.00954597, 0.199471, X
20.734, 0.079178, -0.00954597, 0.199471, X
20.7357, 0.079178, -0.00954597, 0.199471, X
20.7358, 0.079178, -0.00954597, 0.199471, X
20.7364, 0.079178, -0.00954597, 0.199471, X
20.7456, 0.0788515, -0.00955027, 0.199391, X
20.7459, 0.0788515, -0.00955027, 0.199391, X
20.7476, 0.0788515, -0.00955027, 0.199391, X
20.7478, 0.0788515, -0.00955027, 0.199391, X
20.7482, 0.0788515, -0.00955027, 0.199391, X
20.7576, 0.0785476, -0.00954412, 0.19913, X
20.7579, 0.0785476, -0.00954412, 0.19913, X
20.7597, 0.0785476, -0.00954412, 0.19913, X
20.7598, 0.0785476, -0.00954412, 0.19913, X
20.7603, 0.0785476, -0.00954412, 0.19913, X
20.7703, 0.0785701, -0.00954686, 0.199187, X
20.7706, 0.0785701, -0.00954686, 0.199187, X
20.7725, 0.0785701, -0.00954686, 0.199187, X
20.7727, 0.0785701, -0.00954686, 0.199187, X
20.7733, 0.0785701, -0.00954686, 0.199187, X
20.7828, 0.0786252, -0.00955354, 0.199327, X
20.7832, 0.0786252, -0.00955354, 0.199327, X
20.7846, 0.0784513, -0.00956318, 0.199395, X
20.7848, 0.0784513, -0.00956318, 0.199395, X
20.7855, 0.0784513, -0.00956318, 0.199395, X
20.7961, 0.078612, -0.00958277, 0.199803, X
20.7964, 0.078612, -0.00958277, 0.199803, X
20.7986, 0.0786933, -0.00957952, 0.199771, X
20.7988, 0.0786933, -0.00957952, 0.199771, X
20.7992, 0.0786933, -0.00957952, 0.199771, X
20.8104, 0.0792813, -0.00959378, 0.200274, X
20.8108, 0.0792813, -0.00959378, 0.200274, X
20.8126, 0.0792813, -0.00959378, 0.200274, X
20.8128, 0.0792813, -0.00959378, 0.200274, X
20.8134, 0.0792813, -0.00959378, 0.200274, X
20.8244, 0.0800745, -0.00966578, 0.201295, X
20.8248, 0.0800745, -0.00966578, 0.201295, X
20.8266, 0.0804139, -0.00964961, 0.201161, X
20.8268, 0.0804139, -0.00964961, 0.201161, X
20.8274, 0.0804139, -0.00964961, 0.201161, X
20.8368, 0.0815295, -0.00943876, 0.202755, X
20.8371, 0.0815295, -0.00943876, 0.202755, X
20.8386, 0.0815295, -0.00943876, 0.202755, X
